osm_id,attraction_name,category,raw_osm_tag,lat,lon,distance_km,query_type,reference_point,reference_state
node/6725736685,The ruins of the st Lawrence’s chapel,General Attraction,tourism=attraction,2.2018597,102.2511796,17.34,rural_region,Melaka_hinterland,Melaka
node/6733275264,Gunung Gagak,Mountain / Peak,natural=peak,2.5552954,102.2003419,25.37,rural_region,Melaka_hinterland,Melaka
node/6734827129,Gunung Rembau,Mountain / Peak,natural=peak,2.561159,102.1912087,26.41,rural_region,Melaka_hinterland,Melaka
node/7057503886,Quay,Viewpoint / Scenic Spot,tourism=viewpoint,2.1952226,102.2492439,18.11,rural_region,Melaka_hinterland,Melaka
node/7097469885,Sunset View,General Attraction,tourism=attraction,2.0464847,102.5504584,43.74,rural_region,Melaka_hinterland,Melaka
node/7134435548,Udara Art Gallery,Art Gallery,tourism=gallery,2.1950666,102.2472274,18.2,rural_region,Melaka_hinterland,Melaka
node/7241659593,Chinese opera,Public Art,tourism=artwork,2.0454864,102.5679012,45.08,rural_region,Melaka_hinterland,Melaka
node/7241795307,Royal Customs and Excise Building,General Attraction,tourism=attraction,2.0475851,102.566071,44.78,rural_region,Melaka_hinterland,Melaka
node/7241872111,the loving sisters,Public Art,tourism=artwork,2.0483709,102.5716181,45.12,rural_region,Melaka_hinterland,Melaka
node/7243735553,Musicians,Public Art,tourism=artwork,2.0460143,102.5645723,44.8,rural_region,Melaka_hinterland,Melaka
node/7277198085,Wah Aik Shoemaker,General Attraction,tourism=attraction,2.1959744,102.2458089,18.15,rural_region,Melaka_hinterland,Melaka
node/7330688347,Pondok Tanjung Emas,Park / Green Space,leisure=park,2.0403674,102.5470119,44.03,rural_region,Melaka_hinterland,Melaka
node/8226751375,Rumah Persinggahan Sultan,Historic Fort/Castle,historic=castle,2.0461164,102.5604914,44.49,rural_region,Melaka_hinterland,Melaka
node/8591792101,Persatuan Peminat Lukisan Dan Kaligrafi Sim,Museum,tourism=museum,2.1945773,102.2564757,17.95,rural_region,Melaka_hinterland,Melaka
node/8608810661,D'PINES VILLAGE,Park / Green Space,leisure=park,2.2157955,102.2185974,17.45,rural_region,Melaka_hinterland,Melaka
node/8745832600,Selamat Jalan Kuala Pilah,Public Art,tourism=artwork,2.7369278,102.2078448,44.23,rural_region,Melaka_hinterland,Melaka
node/8746119471,Selamat Datang Ke Bandar DiRaja Seri Menanti,Public Art,tourism=artwork,2.744601,102.1492432,46.96,rural_region,Melaka_hinterland,Melaka
node/8749209398,Bukit Ayer Paroi,Mountain / Peak,natural=peak,2.6935652,102.0290744,48.63,rural_region,Melaka_hinterland,Melaka
node/8749361255,Bukit Tambun Tulang,Mountain / Peak,natural=peak,2.5018504,102.0314133,34.28,rural_region,Melaka_hinterland,Melaka
node/8749378627,Bukit Mandi Angin,Mountain / Peak,natural=peak,2.4859225,102.0316896,33.42,rural_region,Melaka_hinterland,Melaka
node/8749705028,Bukit Tempurong,Mountain / Peak,natural=peak,2.3753246,102.0333499,29.76,rural_region,Melaka_hinterland,Melaka
node/8749720876,Bukit Batu Puteh,Mountain / Peak,natural=peak,2.6082068,102.030732,41.46,rural_region,Melaka_hinterland,Melaka
node/8750129766,Bukit Tempurong Selatan,Mountain / Peak,natural=peak,2.5589526,102.0330119,37.68,rural_region,Melaka_hinterland,Melaka
node/8750267389,Bukit Kunyit,Mountain / Peak,natural=peak,2.4805658,102.0351362,32.81,rural_region,Melaka_hinterland,Melaka
node/8752282980,Bukit Telok Gong,Mountain / Peak,natural=peak,2.3502375,102.0499638,27.78,rural_region,Melaka_hinterland,Melaka
node/8752669341,Bukit Pedas,Mountain / Peak,natural=peak,2.4497418,102.0558371,29.31,rural_region,Melaka_hinterland,Melaka
node/8752673573,Bukit Pengkalan Kulit,Mountain / Peak,natural=peak,2.4246877,102.0567431,28.27,rural_region,Melaka_hinterland,Melaka
node/8752681900,Bukit Melintang,Mountain / Peak,natural=peak,2.4970173,102.0565545,31.6,rural_region,Melaka_hinterland,Melaka
node/8752697806,Bukit Hitam,Mountain / Peak,natural=peak,2.4283718,102.0590827,28.15,rural_region,Melaka_hinterland,Melaka
node/8752710862,Bukit Chupak,Mountain / Peak,natural=peak,2.6702197,102.0615559,44.38,rural_region,Melaka_hinterland,Melaka
node/8752736232,Bukit Sialang,Mountain / Peak,natural=peak,2.5764321,102.0660921,36.18,rural_region,Melaka_hinterland,Melaka
node/8752923210,Bukit Langsat,Mountain / Peak,natural=peak,2.5802937,102.0713391,36.07,rural_region,Melaka_hinterland,Melaka
node/8755056726,Bukit Patong,Mountain / Peak,natural=peak,2.7059687,102.0801089,46.51,rural_region,Melaka_hinterland,Melaka
node/8755298622,Bukit Bertam,Mountain / Peak,natural=peak,2.4476614,102.0898077,25.75,rural_region,Melaka_hinterland,Melaka
node/8757763158,Bukit Gebok,Mountain / Peak,natural=peak,2.6544905,102.0951265,40.8,rural_region,Melaka_hinterland,Melaka
node/8758175828,Bukit Bangkong,Mountain / Peak,natural=peak,2.5260995,102.0996456,29.65,rural_region,Melaka_hinterland,Melaka
node/8758255660,Pedas Linggi Vista Point (Northbound),Viewpoint / Scenic Spot,tourism=viewpoint,2.4646812,102.1280883,22.96,rural_region,Melaka_hinterland,Melaka
node/8758255661,Pedas Linggi Vista Point (Southbound),Viewpoint / Scenic Spot,tourism=viewpoint,2.5547705,102.0545172,35.53,rural_region,Melaka_hinterland,Melaka
node/8759748710,Bukit Panchor,Mountain / Peak,natural=peak,2.2739911,102.102685,23.5,rural_region,Melaka_hinterland,Melaka
node/8759794472,Bukit Terendak,Mountain / Peak,natural=peak,2.3055891,102.1037055,22.36,rural_region,Melaka_hinterland,Melaka
node/8759799859,Bukit Lenggang Pri,Mountain / Peak,natural=peak,2.7517092,102.1033266,49.72,rural_region,Melaka_hinterland,Melaka
node/8760174475,Bukit Simpang Empat,Mountain / Peak,natural=peak,2.70889,102.11,45.14,rural_region,Melaka_hinterland,Melaka
node/8760541235,Bukit Seraya,Mountain / Peak,natural=peak,2.3992506,102.1152431,21.24,rural_region,Melaka_hinterland,Melaka
node/8760934511,Bukit Datok,Mountain / Peak,natural=peak,2.6387252,102.1206182,37.79,rural_region,Melaka_hinterland,Melaka
node/8760990929,Bukit Ulu Muar,Mountain / Peak,natural=peak,2.6823177,102.1206826,41.98,rural_region,Melaka_hinterland,Melaka
node/8760999897,Bukit Lechak,Mountain / Peak,natural=peak,2.6326912,102.122815,37.09,rural_region,Melaka_hinterland,Melaka
node/8761625760,Bukit Ayer Lanjut,Mountain / Peak,natural=peak,2.4408554,102.1275299,21.66,rural_region,Melaka_hinterland,Melaka
node/8761652744,Bukit Mersawa,Mountain / Peak,natural=peak,2.4463069,102.1277373,21.93,rural_region,Melaka_hinterland,Melaka
node/8776761894,Bukit Semak,Mountain / Peak,natural=peak,2.3653366,102.1320015,18.74,rural_region,Melaka_hinterland,Melaka
node/8776850127,Bukit Sembilan,Mountain / Peak,natural=peak,2.5372589,102.1333426,27.86,rural_region,Melaka_hinterland,Melaka
node/8777001761,Bukit Segambut,Mountain / Peak,natural=peak,2.7233106,102.1342891,45.41,rural_region,Melaka_hinterland,Melaka
node/8777019951,Bukit Maling Maling,Mountain / Peak,natural=peak,2.4506252,102.1353757,21.44,rural_region,Melaka_hinterland,Melaka
node/8777019952,Bukit Belakang Parang,Mountain / Peak,natural=peak,2.5741722,102.1404451,30.59,rural_region,Melaka_hinterland,Melaka
node/8777083393,Bukit Piatu,Mountain / Peak,natural=peak,2.5159293,102.1385407,25.73,rural_region,Melaka_hinterland,Melaka
node/8777095276,Bukit Bunyian,Mountain / Peak,natural=peak,2.4573112,102.1382216,21.57,rural_region,Melaka_hinterland,Melaka
node/8778154564,Bukit Tunggal,Mountain / Peak,natural=peak,2.413553,102.1393964,19.19,rural_region,Melaka_hinterland,Melaka
node/8778182760,Bukit Ayer Menching,Mountain / Peak,natural=peak,2.4421786,102.1394205,20.57,rural_region,Melaka_hinterland,Melaka
node/8778191691,Bukit Bintongan,Mountain / Peak,natural=peak,2.6214539,102.1412162,34.96,rural_region,Melaka_hinterland,Melaka
node/8778213684,Bukit Tempayan,Mountain / Peak,natural=peak,2.2480261,102.143594,20.75,rural_region,Melaka_hinterland,Melaka
node/8778217932,Bukit Samak,Mountain / Peak,natural=peak,2.3045225,102.1411157,18.36,rural_region,Melaka_hinterland,Melaka
node/8778235776,Bukit Tangga,Mountain / Peak,natural=peak,2.3023356,102.1455735,17.96,rural_region,Melaka_hinterland,Melaka
node/8778246023,Bukit Putus,Mountain / Peak,natural=peak,2.4559284,102.1455467,20.81,rural_region,Melaka_hinterland,Melaka
node/8778445079,Bukit Bakul,Mountain / Peak,natural=peak,2.2360244,102.1494198,20.99,rural_region,Melaka_hinterland,Melaka
node/8780772971,Bukit Batu Berdinding,Mountain / Peak,natural=peak,2.4496444,102.1512437,19.9,rural_region,Melaka_hinterland,Melaka
node/8780777363,Bukit Besar,Mountain / Peak,natural=peak,2.5817967,102.1521918,30.56,rural_region,Melaka_hinterland,Melaka
node/8780779436,Bukit Matang Serai,Mountain / Peak,natural=peak,2.7731924,102.1505624,49.9,rural_region,Melaka_hinterland,Melaka
node/8780797082,Bukit Palas,Mountain / Peak,natural=peak,2.3726849,102.1500045,16.85,rural_region,Melaka_hinterland,Melaka
node/8780803258,Bukit Sendok,Mountain / Peak,natural=peak,2.3410992,102.1505302,16.64,rural_region,Melaka_hinterland,Melaka
node/8780829972,Bukit Putus,Mountain / Peak,natural=peak,2.3788755,102.1534753,16.59,rural_region,Melaka_hinterland,Melaka
node/8780875114,Bukit Germuni,Mountain / Peak,natural=peak,2.4739764,102.1558973,21.13,rural_region,Melaka_hinterland,Melaka
node/8780876004,Bukit Pandan,Mountain / Peak,natural=peak,2.4062745,102.1557149,17.21,rural_region,Melaka_hinterland,Melaka
node/8780883740,Bukit Terbakar,Mountain / Peak,natural=peak,2.4370951,102.1562406,18.68,rural_region,Melaka_hinterland,Melaka
node/8780906243,Bukit Apit,Mountain / Peak,natural=peak,2.4022976,102.1589336,16.72,rural_region,Melaka_hinterland,Melaka
node/8780937439,Bukit Dinding,Mountain / Peak,natural=peak,2.46322,102.1612751,19.9,rural_region,Melaka_hinterland,Melaka
node/8780963282,Bukit Nibong,Mountain / Peak,natural=peak,2.5599521,102.1641612,27.8,rural_region,Melaka_hinterland,Melaka
node/8781082147,Bukit Ulu Panjang,Mountain / Peak,natural=peak,2.4284956,102.166146,17.24,rural_region,Melaka_hinterland,Melaka
node/8785255754,Bukit Lenggang Peri,Mountain / Peak,natural=peak,2.6849715,102.1706401,39.92,rural_region,Melaka_hinterland,Melaka
node/8785344511,Bukit Chempedak,Mountain / Peak,natural=peak,2.3417745,102.1706361,14.4,rural_region,Melaka_hinterland,Melaka
node/8785373689,Bukit Gajah Mati,Mountain / Peak,natural=peak,2.4555667,102.1730608,18.35,rural_region,Melaka_hinterland,Melaka
node/8785397890,Bukit Putus,Mountain / Peak,natural=peak,2.3330539,102.1740049,14.12,rural_region,Melaka_hinterland,Melaka
node/8785683168,Bukit Batu Puteh,Mountain / Peak,natural=peak,2.3275063,102.1779531,13.79,rural_region,Melaka_hinterland,Melaka
node/8786230687,Bukit Tujoh,Mountain / Peak,natural=peak,2.3930012,102.1785781,14.31,rural_region,Melaka_hinterland,Melaka
node/8786280553,Bukit Penyalang,Mountain / Peak,natural=peak,2.4522764,102.1829269,17.28,rural_region,Melaka_hinterland,Melaka
node/8786321726,Bukit Tunggal,Mountain / Peak,natural=peak,2.3792913,102.1857776,13.1,rural_region,Melaka_hinterland,Melaka
node/8786324699,Bukit Rambai,Mountain / Peak,natural=peak,2.6444514,102.1853318,35.13,rural_region,Melaka_hinterland,Melaka
node/8786334578,Bukit Samak,Mountain / Peak,natural=peak,2.3485123,102.1882547,12.42,rural_region,Melaka_hinterland,Melaka
node/8786357854,Bukit Batu Ampar,Mountain / Peak,natural=peak,2.46158,102.18971,17.44,rural_region,Melaka_hinterland,Melaka
node/8786357919,Bukit Kuau,Mountain / Peak,natural=peak,2.3546518,102.1889419,12.35,rural_region,Melaka_hinterland,Melaka
node/8786359843,Bukit Busok,Mountain / Peak,natural=peak,2.4101087,102.1920349,13.73,rural_region,Melaka_hinterland,Melaka
node/8786382036,Bukit Undan,Mountain / Peak,natural=peak,2.3163199,102.1897512,12.81,rural_region,Melaka_hinterland,Melaka
node/8789038262,Bukit Payong,Mountain / Peak,natural=peak,2.4667681,102.195315,17.43,rural_region,Melaka_hinterland,Melaka
node/8789067862,Bukit Kelana,Mountain / Peak,natural=peak,2.4796529,102.1951269,18.54,rural_region,Melaka_hinterland,Melaka
node/8789078279,Bukit Tinggi,Mountain / Peak,natural=peak,2.4769025,102.1964096,18.21,rural_region,Melaka_hinterland,Melaka
node/8789131939,Bukit Sepam,Mountain / Peak,natural=peak,2.3986806,102.1995479,12.4,rural_region,Melaka_hinterland,Melaka
node/8789135125,Bukit Payong,Mountain / Peak,natural=peak,2.6504483,102.1987929,35.25,rural_region,Melaka_hinterland,Melaka
node/8789157826,Bukit Machat,Mountain / Peak,natural=peak,2.6552471,102.2007944,35.69,rural_region,Melaka_hinterland,Melaka
node/8789159282,Bukit Jelutong Besar,Mountain / Peak,natural=peak,2.3177537,102.2017021,11.49,rural_region,Melaka_hinterland,Melaka
node/8789427917,Bukit Besar,Mountain / Peak,natural=peak,2.7641565,102.2032584,47.29,rural_region,Melaka_hinterland,Melaka
node/8789621900,Bukit Parit Tinggi,Mountain / Peak,natural=peak,2.7846099,102.2029762,49.51,rural_region,Melaka_hinterland,Melaka
node/8789695303,Bukit Sangkar Puyoh,Mountain / Peak,natural=peak,2.661647,102.2049927,36.23,rural_region,Melaka_hinterland,Melaka
node/8789720853,Bukit Jeram Enggang,Mountain / Peak,natural=peak,2.5925786,102.2091349,28.8,rural_region,Melaka_hinterland,Melaka
node/8789732643,Bukit Tinggi,Mountain / Peak,natural=peak,2.7285501,102.2072574,43.34,rural_region,Melaka_hinterland,Melaka
node/8789773018,Bukit Bertam,Mountain / Peak,natural=peak,2.706687,102.2091487,40.93,rural_region,Melaka_hinterland,Melaka
node/8790786301,Bukit Tampoi,Mountain / Peak,natural=peak,2.3678129,102.2142032,9.74,rural_region,Melaka_hinterland,Melaka
node/8790816419,Bukit Lachak,Mountain / Peak,natural=peak,2.6614339,102.2139376,35.93,rural_region,Melaka_hinterland,Melaka
node/8790827143,Bukit Sialang,Mountain / Peak,natural=peak,2.4553845,102.2146135,15.08,rural_region,Melaka_hinterland,Melaka
node/8791011359,Bukit Ulu Bari,Mountain / Peak,natural=peak,2.5860263,102.2167754,27.83,rural_region,Melaka_hinterland,Melaka
node/8791015236,Bukit Liat,Mountain / Peak,natural=peak,2.6623784,102.2181702,35.9,rural_region,Melaka_hinterland,Melaka
node/8791268310,Bukit Kukus,Mountain / Peak,natural=peak,2.4230288,102.2241139,11.71,rural_region,Melaka_hinterland,Melaka
node/8791397649,Bukit Sebang,Mountain / Peak,natural=peak,2.4430602,102.2270027,13.15,rural_region,Melaka_hinterland,Melaka
node/8794044522,Bukit Menongging,Mountain / Peak,natural=peak,2.6514092,102.2321069,34.35,rural_region,Melaka_hinterland,Melaka
node/8794046570,Bukit Kechil,Mountain / Peak,natural=peak,2.4404367,102.2321069,12.57,rural_region,Melaka_hinterland,Melaka
node/8794246408,Bukit Tiga,Mountain / Peak,natural=peak,2.4178219,102.2337216,10.54,rural_region,Melaka_hinterland,Melaka
node/8794316493,Bukit Tunggal,Mountain / Peak,natural=peak,2.7712555,102.2361061,47.38,rural_region,Melaka_hinterland,Melaka
node/8794353512,Bukit Serampang,Mountain / Peak,natural=peak,2.6315391,102.2374633,32.07,rural_region,Melaka_hinterland,Melaka
node/8794355778,Bukit Umor Lalang,Mountain / Peak,natural=peak,2.6510609,102.2386086,34.16,rural_region,Melaka_hinterland,Melaka
node/8794834934,Bukit Kuala Pilah,Mountain / Peak,natural=peak,2.7441804,102.2435224,44.28,rural_region,Melaka_hinterland,Melaka
node/8794898175,Bukit Sekudong,Mountain / Peak,natural=peak,2.3852269,102.2493978,6.85,rural_region,Melaka_hinterland,Melaka
node/8795058250,Bukit Tinggi,Mountain / Peak,natural=peak,2.6358475,102.2553134,32.17,rural_region,Melaka_hinterland,Melaka
node/8799507465,Bukit Peringgit,Mountain / Peak,natural=peak,2.2222141,102.2569388,14.99,rural_region,Melaka_hinterland,Melaka
node/8800958722,Bukit Panchor,Mountain / Peak,natural=peak,2.3655336,102.2580285,4.97,rural_region,Melaka_hinterland,Melaka
node/8800958723,Bukit Cina,Mountain / Peak,natural=peak,2.1984469,102.257274,17.51,rural_region,Melaka_hinterland,Melaka
node/8802282717,Bukit Goming,Mountain / Peak,natural=peak,2.6643289,102.2617829,35.21,rural_region,Melaka_hinterland,Melaka
node/8806742162,Bukit Tering,Mountain / Peak,natural=peak,2.6377258,102.2663346,32.21,rural_region,Melaka_hinterland,Melaka
node/8807193482,Bukit Johol,Mountain / Peak,natural=peak,2.6142463,102.2688854,29.59,rural_region,Melaka_hinterland,Melaka
node/8807317455,Bukit Lesong Batu,Mountain / Peak,natural=peak,2.2613276,102.2804216,10.1,rural_region,Melaka_hinterland,Melaka
node/8807528884,Bukit Perah,Mountain / Peak,natural=peak,2.705603,102.281937,39.59,rural_region,Melaka_hinterland,Melaka
node/8807541394,Bukit Tangga,Mountain / Peak,natural=peak,2.6320696,102.2847319,31.41,rural_region,Melaka_hinterland,Melaka
node/8808428836,Bukit Manis,Mountain / Peak,natural=peak,2.4610601,102.2887981,12.41,rural_region,Melaka_hinterland,Melaka
node/8808491600,Bukit Berangan,Mountain / Peak,natural=peak,2.2348183,102.2938406,12.83,rural_region,Melaka_hinterland,Melaka
node/8808910111,Bukit Kuau,Mountain / Peak,natural=peak,2.2379755,102.2954661,12.47,rural_region,Melaka_hinterland,Melaka
node/8809536106,Bukit Tempurong,Mountain / Peak,natural=peak,2.5873404,102.3068635,26.4,rural_region,Melaka_hinterland,Melaka
node/8809572777,Bukit Besar,Mountain / Peak,natural=peak,2.3652934,102.3060799,1.83,rural_region,Melaka_hinterland,Melaka
node/8810662711,Bukit Ulu Pondoi,Mountain / Peak,natural=peak,2.4978363,102.3087913,16.47,rural_region,Melaka_hinterland,Melaka
node/8810684291,Bukit Champaral,Mountain / Peak,natural=peak,2.611942,102.3100841,29.15,rural_region,Melaka_hinterland,Melaka
node/8811875074,Bukit Gelugor,Mountain / Peak,natural=peak,2.7980269,102.3195125,49.87,rural_region,Melaka_hinterland,Melaka
node/8811912494,Bukit Kepok,Mountain / Peak,natural=peak,2.2210163,102.3228206,14.56,rural_region,Melaka_hinterland,Melaka
node/8812018218,Bukit Batu Berkarat,Mountain / Peak,natural=peak,2.4042387,102.3267388,6.72,rural_region,Melaka_hinterland,Melaka
node/8812370055,Bukit Jeram,Mountain / Peak,natural=peak,2.528009,102.3350715,20.17,rural_region,Melaka_hinterland,Melaka
node/8814374314,Bukit Kayu Arang,Mountain / Peak,natural=peak,2.3286989,102.3451835,5.55,rural_region,Melaka_hinterland,Melaka
node/8814438049,Bukit Gong,Mountain / Peak,natural=peak,2.2937487,102.3463261,8.1,rural_region,Melaka_hinterland,Melaka
node/8815016120,Bukit Maling,Mountain / Peak,natural=peak,2.665676,102.3503583,35.54,rural_region,Melaka_hinterland,Melaka
node/8817687842,Bukit Keledang,Mountain / Peak,natural=peak,2.4100263,102.3575592,9.24,rural_region,Melaka_hinterland,Melaka
node/8817745663,Bukit Tudong Saji,Mountain / Peak,natural=peak,2.6834617,102.3615584,37.7,rural_region,Melaka_hinterland,Melaka
node/8820073614,Bukit Ramunia,Mountain / Peak,natural=peak,2.5302705,102.3645759,21.29,rural_region,Melaka_hinterland,Melaka
node/8820219665,Bukit Sedanan,Mountain / Peak,natural=peak,2.4170635,102.3653483,10.41,rural_region,Melaka_hinterland,Melaka
node/8820701706,Bukit Putus,Mountain / Peak,natural=peak,2.4875303,102.3663086,16.97,rural_region,Melaka_hinterland,Melaka
node/8821111071,Bukit Tunkai,Mountain / Peak,natural=peak,2.5638829,102.3817098,25.46,rural_region,Melaka_hinterland,Melaka
node/8821188084,Bukit Tinggi,Mountain / Peak,natural=peak,2.5841413,102.3820156,27.58,rural_region,Melaka_hinterland,Melaka
node/8827065536,Bukit Segondol,Mountain / Peak,natural=peak,2.410573,102.3957378,12.59,rural_region,Melaka_hinterland,Melaka
node/8827111126,Bukit Rokan,Mountain / Peak,natural=peak,2.5759434,102.3978808,27.38,rural_region,Melaka_hinterland,Melaka
node/8829698262,Bukit Gedabu,Mountain / Peak,natural=peak,2.4032195,102.4015045,12.74,rural_region,Melaka_hinterland,Melaka
node/8829698368,Bukit Senggeh,Mountain / Peak,natural=peak,2.3934327,102.4013194,12.25,rural_region,Melaka_hinterland,Melaka
node/8829698369,Bukit Seraya,Mountain / Peak,natural=peak,2.3903133,102.4035028,12.34,rural_region,Melaka_hinterland,Melaka
node/8829709384,Bukit Jeram Padang,Mountain / Peak,natural=peak,2.7851544,102.4015635,49.68,rural_region,Melaka_hinterland,Melaka
node/8829709385,Bukit Jeram Padang Selatan,Mountain / Peak,natural=peak,2.7803107,102.4059892,49.28,rural_region,Melaka_hinterland,Melaka
node/8832001426,Bukit Kemendore,Mountain / Peak,natural=peak,2.37924,102.4174046,13.44,rural_region,Melaka_hinterland,Melaka
node/8832649414,Bukit Besar Jelai,Mountain / Peak,natural=peak,2.690042,102.4292332,40.44,rural_region,Melaka_hinterland,Melaka
node/8832654266,Bukit Langsat,Mountain / Peak,natural=peak,2.3769246,102.4247163,14.18,rural_region,Melaka_hinterland,Melaka
node/8832671332,Bukit Bemban,Mountain / Peak,natural=peak,2.447237,102.4299707,18.04,rural_region,Melaka_hinterland,Melaka
node/8832676286,Bukit Batang Melaka,Mountain / Peak,natural=peak,2.4571507,102.432074,18.9,rural_region,Melaka_hinterland,Melaka
node/8835582473,Bukit Punggor,Mountain / Peak,natural=peak,2.467516,102.4334791,19.76,rural_region,Melaka_hinterland,Melaka
node/8835730872,Bukit Batu Hampar,Mountain / Peak,natural=peak,2.4197809,102.4344045,16.83,rural_region,Melaka_hinterland,Melaka
node/8835761036,Bukit Batu Tiga,Mountain / Peak,natural=peak,2.3817055,102.4374676,15.67,rural_region,Melaka_hinterland,Melaka
node/8839236922,Bukit Batu Asahan,Mountain / Peak,natural=peak,2.4024779,102.440056,16.62,rural_region,Melaka_hinterland,Melaka
node/8839368883,Bukit Batu Lebah,Mountain / Peak,natural=peak,2.4078664,102.4413166,16.97,rural_region,Melaka_hinterland,Melaka
node/8839415270,Bukit Tok Saih,Mountain / Peak,natural=peak,2.5398675,102.4500093,26.9,rural_region,Melaka_hinterland,Melaka
node/8839423123,Bukit Kukusan,Mountain / Peak,natural=peak,2.5547547,102.4459195,27.95,rural_region,Melaka_hinterland,Melaka
node/8839636015,Bukit Busut Jantan,Mountain / Peak,natural=peak,2.7465982,102.4520141,47.22,rural_region,Melaka_hinterland,Melaka
node/8841744053,Bukit Nyalas,Mountain / Peak,natural=peak,2.4500866,102.462396,21.2,rural_region,Melaka_hinterland,Melaka
node/8842195527,Bukit Ayer Kuning,Mountain / Peak,natural=peak,2.51703,102.4701705,26.5,rural_region,Melaka_hinterland,Melaka
node/8845990831,Bukit Rompin,Mountain / Peak,natural=peak,2.7121773,102.5039335,46.21,rural_region,Melaka_hinterland,Melaka
node/8846007709,Bukit Lelong,Mountain / Peak,natural=peak,2.437491,102.5102174,25.3,rural_region,Melaka_hinterland,Melaka
node/8846099195,Bukit Bendera,Mountain / Peak,natural=peak,2.3755026,102.5110012,23.61,rural_region,Melaka_hinterland,Melaka
node/8864545080,Kompleks Kraf Melaka,Art Gallery,tourism=gallery,2.2857386,102.3046861,7.16,rural_region,Melaka_hinterland,Melaka
node/8882785999,Bukit Belading,Mountain / Peak,natural=peak,2.3252551,102.5319832,25.92,rural_region,Melaka_hinterland,Melaka
node/8882864445,Bukit Asahan,Mountain / Peak,natural=peak,2.3866418,102.5329542,26.2,rural_region,Melaka_hinterland,Melaka
node/8883290267,Bukit Reban Kambing,Mountain / Peak,natural=peak,2.3347852,102.5414729,26.88,rural_region,Melaka_hinterland,Melaka
node/8883314276,Bukit Tukau,Mountain / Peak,natural=peak,2.3233148,102.5425887,27.12,rural_region,Melaka_hinterland,Melaka
node/8883485378,Bukit Leman,Mountain / Peak,natural=peak,2.2172416,102.5652641,32.96,rural_region,Melaka_hinterland,Melaka
node/8887043387,Bukit Lipat Kajang,Mountain / Peak,natural=peak,2.2117874,102.5682494,33.53,rural_region,Melaka_hinterland,Melaka
node/8889843287,Bukit Bantan,Mountain / Peak,natural=peak,2.6056507,102.5995266,43.76,rural_region,Melaka_hinterland,Melaka
node/8890470192,Bukit Kupong,Mountain / Peak,natural=peak,2.4194486,102.6395774,38.51,rural_region,Melaka_hinterland,Melaka
node/8890480289,Gunung Ledang,Mountain / Peak,natural=peak,2.3732115,102.6078884,34.3,rural_region,Melaka_hinterland,Melaka
node/8891515466,Kuala Sg. Baru Di ❤ Ku,Public Art,tourism=artwork,2.3612217,102.0383949,29.09,rural_region,Melaka_hinterland,Melaka
node/8899877344,Bukit Keledang,Mountain / Peak,natural=peak,2.4617864,102.6453763,40.33,rural_region,Melaka_hinterland,Melaka
node/8903762691,Bukit Sengkang,Mountain / Peak,natural=peak,2.4372424,102.6641545,41.6,rural_region,Melaka_hinterland,Melaka
node/8903883014,Bukit Gempa,Mountain / Peak,natural=peak,2.4297337,102.6662278,41.64,rural_region,Melaka_hinterland,Melaka
node/8910025265,Bukit Pengkalan,Mountain / Peak,natural=peak,2.1344694,102.6922345,49.74,rural_region,Melaka_hinterland,Melaka
node/8914667947,Bukit Jementah,Mountain / Peak,natural=peak,2.449832,102.7090466,46.78,rural_region,Melaka_hinterland,Melaka
node/8927085932,Selamat Datang ke Port Dickson,Public Art,tourism=artwork,2.3986978,101.9814141,35.81,rural_region,Melaka_hinterland,Melaka
node/8945893688,#Sungai Udang,Monument,historic=monument,2.2828108,102.1344608,19.85,rural_region,Melaka_hinterland,Melaka
node/9159387315,"Little India, Malacca",General Attraction,tourism=attraction,2.1960327,102.2513358,17.95,rural_region,Melaka_hinterland,Melaka
node/9172128014,Homestay Tanjung Bidara,General Attraction,tourism=attraction,2.3338173,102.086898,23.74,rural_region,Melaka_hinterland,Melaka
node/9737952430,Pulau Intan,Viewpoint / Scenic Spot,tourism=viewpoint,2.4031188,101.8537014,49.93,rural_region,Melaka_hinterland,Melaka
node/9748030889,Pusat Edu-Ecotourism Sungai Menyala,Nature Reserve,leisure=nature_reserve,2.4944972,101.8893265,48.37,rural_region,Melaka_hinterland,Melaka
node/9853150893,Bukit Cinta,Mountain / Peak,natural=peak,2.4314006,102.69526,44.84,rural_region,Melaka_hinterland,Melaka
node/10064479040,IM Orchard and Glamping,Camp Site,tourism=camp_site,2.6047444,102.1857824,31.04,rural_region,Melaka_hinterland,Melaka
node/10076140394,Fotografi Panorama,Viewpoint / Scenic Spot,tourism=viewpoint,2.1926494,102.249009,18.39,rural_region,Melaka_hinterland,Melaka
node/10076179188,Visit Melaka Sign,General Attraction,tourism=attraction,2.1907712,102.2483797,18.61,rural_region,Melaka_hinterland,Melaka
node/10239738687,Puncak 701,Mountain / Peak,natural=peak,2.543513,102.2056362,23.94,rural_region,Melaka_hinterland,Melaka
node/10239738914,Puncak 705,Mountain / Peak,natural=peak,2.5148507,102.2022405,21.31,rural_region,Melaka_hinterland,Melaka
node/10259799826,Riggers Hill,Mountain / Peak,natural=peak,2.712518,102.0400286,49.59,rural_region,Melaka_hinterland,Melaka
node/10259799911,Waterfall View,Viewpoint / Scenic Spot,tourism=viewpoint,2.7033846,102.0480484,48.24,rural_region,Melaka_hinterland,Melaka
